"Predict"	"Real"
"171118-09-5"	0.00398934127947803	0
"298-04-4"	0.808077123092667	0
"103-65-1"	0.000943276106806291	0
"13301-61-6"	0.679298950351601	0
"78-63-7"	0.0222827202075672	0
"112-60-7"	0.00118892738966107	0
"71283-80-2"	0.361261873898897	1
"616-45-5"	0.0067736210244742	0
"35045-02-4"	0.000163278022484912	0
"133-06-2"	0.024787407845921	0
"93-02-7"	0.0302757559060304	0
"2648-61-5"	0.000733703493955435	0
"102-27-2"	0.086507040183986	0
"114369-43-6"	0.202623707435287	1
"102-71-6"	0.00916093487191047	0
"121-91-5"	0.00110787316507553	0
"122-73-6"	0.00440252611906137	0
"33228-45-4"	0.344625592022153	0
"496-72-0"	0.864640164031815	1
"69806-40-2"	0.0766406029725008	0
"839-90-7"	0.00129756596796143	0
"174185-16-1"	0.0242682170674866	0
"188489-07-8"	0.00195092094058854	0
"290352-28-2"	0.0228255438026453	1
"NOCAS_47265"	0.000985849851367247	0
"122454-29-9"	0.0415609062129893	0
"50-69-1"	0.000837507125683093	0
"60-01-5"	0.0153332512153495	0
"156052-68-5"	0.0543398556688551	0
"72-43-5"	0.00757452886961232	0
"1067-53-4"	0.000260569640070763	0
"104-66-5"	0.0564013457051984	0
"99129-21-2"	0.156965160484592	0
"50-33-9"	0.00225825152584843	1
"18924-66-8"	0.019263889801391	0
"5116-94-9"	0.00168922069400898	0
"487-06-9"	0.00292238128217824	0
"56-72-4"	0.973069933087997	1
"82385-42-0"	0.00869070919835765	0
"61-82-5"	0.100907231492956	0
"130-14-3"	0.0105242275286275	0
"122-78-1"	0.00552642435261987	0
"134-03-2"	0.0333818285593962	0
"118-52-5"	0.00129549078839329	0
"108-93-0"	0.00176711445702387	0
"135-98-8"	0.000819647115915948	0
"527-60-6"	0.102887087986101	0
"104-82-5"	0.00269486470707539	0
"101-77-9"	0.967726449993226	1
"3852-09-3"	0.000803853956791029	0
"137-26-8"	0.00841175077206635	0
"633-96-5"	0.0692988632512909	0
"138-22-7"	0.00728696498985437	0
"139-87-7"	0.0065292506973763	0
"96-48-0"	0.00460919145889047	0
"2807-30-9"	0.00466958961846279	0
"112-18-5"	0.00669522877696693	0
"68555-86-2"	0.37232359328523	1
"124495-18-7"	0.0864551443236626	0
"93-76-5"	0.00125818635558895	0
"140-38-5"	0.0291428050251733	0
"10482-56-1"	0.00243238362157383	0
"79-39-0"	0.0154884794695392	0
"NOCAS_47379"	0.73797478015529	0
"69-65-8"	0.00217548983595289	0
"111-14-8"	0.0153155401034397	0
"80-09-1"	0.542347444225646	1
"169590-42-5"	0.00919640678848622	0
"110-12-3"	0.00272995607809477	0
"5216-25-1"	0.00284111334197565	0
"56-55-3"	0.0099517623179139	1
"302-79-4"	0.0212113872890577	1
"93-89-0"	0.0051614709054793	0
"5536-61-8"	0.0042510438210128	0
"762-04-9"	0.00214743308118608	0
"98-06-6"	0.00059403592140987	0
"129630-19-9"	0.0110959603311402	1
"80-54-6"	0.00702988618098661	0
"NOCAS_47267"	0.00589927497091315	1
"21245-02-3"	0.0359212987663588	0
"124-13-0"	0.00280750974898728	0
"1929-82-4"	0.00262479395734183	0
"618-45-1"	0.0436406854607159	1
"14371-10-9"	0.0343113615990125	0
"56-04-2"	0.0156682392710475	0
"NOCAS_47349"	0.0129334470007053	1
"89-87-2"	0.0118340732993549	0
"6317-18-6"	0.0177997222049725	0
"79902-63-9"	0.0039829816859924	0
"125116-23-6"	0.0937354198351672	0
"6385-62-2"	0.08957647264885	0
"3452-97-9"	0.00149404786153798	0
"205-99-2"	0.0529753378813462	0
"103055-07-8"	0.00119957710902375	0
"136-45-8"	0.00184095095580636	0
"116-66-5"	0.192593057370163	0
"120116-88-3"	0.00871474456189393	0
"124-04-9"	0.00265565404185254	0
"874-90-8"	0.0381827268139881	0
"122-62-3"	0.00688188475050575	0
"NOCAS_48176"	0.00547856465545187	0
"149-57-5"	0.00210555333434311	0
"121-33-5"	0.119462426871706	0
"79-09-4"	0.00457842844959947	0
"3697-42-5"	0.0413641674977564	0
"13183-79-4"	0.000484836157821098	0
"124-18-5"	0.00119829985801818	0
"91-22-5"	0.00425889392589814	0
"24602-86-6"	0.0103902547001057	0
"1825-21-4"	0.003078765193926	0
"63-42-3"	2.18388736777625e-05	0
"6846-50-0"	0.000512255244514219	0
"55589-62-3"	0.0265078827789602	0
"67-20-9"	0.018384586680853	0
"510-15-6"	0.030965447637519	0
"2921-88-2"	0.978613384000746	1
"4180-23-8"	0.0445843973673129	0
"110235-47-7"	0.32152837341492	0
"493-52-7"	0.440315608419999	0
"759-94-4"	0.00687555709463611	0
"95-56-7"	0.0597568282655104	0
"1120-71-4"	0.00177704897685897	0
"319-86-8"	0.00225358102828544	0
"54-85-3"	0.00234869424697257	0
"110-80-5"	0.0024190247120303	0
"1260-17-9"	0.000444930478300049	0
"78-98-8"	0.00109420665575298	0
"542-92-7"	0.00371834406948426	0
"33820-53-0"	0.123367045398364	0
"99607-70-2"	0.118616385398643	1
"110-15-6"	0.00685066023223257	0
"706-14-9"	0.00655196556562812	0
"149062-75-9"	0.648262046194936	0
"139-40-2"	0.110761364084014	0
"63-05-8"	0.0475315122451607	0
"544-76-3"	0.00348482484514872	0
"52-76-6"	0.0151978745326381	0
"104098-48-8"	0.00625095109294482	0
"60168-88-9"	0.019912973171955	0
"5392-40-5"	0.0165261946808702	0
"5103-71-9"	0.0020258411601906	0
"239110-15-7"	0.00334781208426979	0
"97-89-2"	0.00780845606710817	0
"2392-39-4"	0.00850072539784895	1
"495-18-1"	0.00484977376800634	0
"112281-77-3"	0.187832729037519	0
"114-07-8"	1.95422140918389e-07	0
"123-77-3"	0.000128756526270646	0
"57966-95-7"	0.0503402456823567	0
"52663-68-0"	0.000564879263496533	0
"27344-41-8"	8.94408820506201e-05	0
"112-25-4"	0.00512701376183203	0
"86-28-2"	0.0566409528884518	0
"120-61-6"	0.00395418167093245	0
"97-56-3"	0.775203619177873	1
"10540-29-1"	0.106964040932891	0
"1912-24-9"	0.158982722400351	1
"55283-68-6"	0.0795121752490478	0
"184653-84-7"	0.0774861697556194	0
"NOCAS_48514"	0.0761566134617893	1
"64700-56-7"	0.00669811064879746	0
"6259-76-3"	0.0675377673278103	0
"6915-15-7"	0.0032094242696637	0
"98-02-2"	0.00435505259547778	0
"15046-75-0"	0.00456516475209455	0
"112-00-5"	0.000809206663578814	0
"872-50-4"	0.00407355687828199	0
"94-96-2"	0.00181697876868548	0
"112410-23-8"	0.00942666892274773	0
"213464-77-8"	0.0559110087852017	0
"67-30-1"	0.668781487003612	0
"26644-46-2"	0.000191911694934493	0
"619-73-8"	0.0225951560015284	0
"5598-15-2"	0.0075219425223872	0
"129-17-9"	0.114192331506746	0
"4719-04-4"	0.00384233471889405	0
"23779-32-0"	0.0571968738340863	0
"133-07-3"	0.0925789019404606	0
"489-01-0"	0.0215705543627077	0
"32388-55-9"	0.0959522383934206	0
"10042-59-8"	0.00773164804093742	0
"123312-89-0"	0.000957178012624677	0
"99-63-8"	0.00199315034018298	0
"147-24-0"	0.0040189143334168	0
"76-44-8"	0.00229460034647359	0
"111-62-6"	0.00730477708976173	0
"789-02-6"	0.00164229775573492	0
"13080-86-9"	0.999403552034342	0
"68392-35-8"	0.108958078577769	0
"115-29-7"	0.0023187524836231	0
"1068967-96-3"	0.14280828343534	0
"84-66-2"	0.0216649765425974	0
"69655-05-6"	0.0250258155715892	0
"709-98-8"	0.0200053225761584	1
"111-90-0"	0.00209827620900117	0
"41198-08-7"	0.00240899529928308	1
"1702-17-6"	0.0253133964392716	0
"628-63-7"	0.00784042126088819	0
"123-42-2"	0.0011227764752167	0
"464-48-2"	0.00105333410291192	0
"25812-30-0"	0.0180185003526004	0
"1120-04-3"	0.000873822509689082	0
"298-00-0"	0.964385905257269	1
"2835-39-4"	0.00489039153799343	0
"1095-90-5"	0.00774113191638181	0
"10161-33-8"	0.105870461687705	0
"153233-91-1"	0.237958704087473	0
"110-85-0"	0.000883309709333737	0
"486-56-6"	0.0252917431506791	0
"99-86-5"	0.00320384893814959	0
"622-45-7"	0.00763147090963915	0
"130-15-4"	0.00240948717239913	0
"583-78-8"	0.0982349100065845	1
"929601-09-2"	0.0826145784235979	0
"88-72-2"	0.0117818586475976	0
"791-31-1"	0.019690179666984	0
"461023-63-2"	0.000733978369062021	0
"101-10-0"	0.0163569559442333	0
"37764-25-3"	0.00269773945271364	0
"104206-82-8"	0.00452358267028114	0
"104-67-6"	0.00691809772320051	1
"118-47-8"	0.0113525744642338	0
"112-70-9"	0.00504457021369674	0
"4856-95-5"	0.000596647377593578	0
"446-72-0"	0.488053618980671	0
"609-66-5"	0.01205485021312	0
"50594-66-6"	0.0221079745655961	1
"34451-19-9"	0.0101102648260511	0
"112-12-9"	0.00126720754745511	0
"23726-91-2"	0.0105736494148848	1
"602-01-7"	0.00898731443897474	1
"81406-37-3"	0.0711333391312596	0
"7005-72-3"	0.219699709249438	0
"54-62-6"	0.768985681928528	0
"84-75-3"	0.0120303246909307	0
"928-96-1"	0.00707476346062127	0
"695-06-7"	0.00948862803923674	0
"106-24-1"	0.0246716449942479	0
"827-19-0"	0.00314528280370433	0
"2634-33-5"	0.00149933707938436	0
"75-99-0"	0.00258193891090496	0
"79-94-7"	0.151967292353246	1
"140-95-4"	0.000942308759135662	0
"150-13-0"	0.196124877024941	0
"123-01-3"	0.00295374585906346	0
"637-07-0"	0.0156939634033388	0
"111-85-3"	0.00423260239197972	0
"620-17-7"	0.0591556937703311	0
"16867-04-2"	0.0910236793565288	0
"88-12-0"	0.00298024257364613	0
"93-52-7"	0.00235652133737636	0
"5655-61-8"	0.00701555179802618	0
"298-02-2"	0.16704646704147	0
"62-74-8"	0.00543330070147438	0
"29836-26-8"	0.000955646899667021	0
"120-14-9"	0.0657986834711238	0
"141-66-2"	0.0475679007562269	0
"NOCAS_47353"	0.00102656484120962	0
"402910-27-4"	0.00393229202760253	0
"77-78-1"	0.00108978423538007	0
"63612-50-0"	0.0216156363271064	0
"133855-98-8"	0.0654214102194003	1
"3634-83-1"	0.00298971684459661	0
"81-61-8"	0.357708969735318	0
"84-74-2"	0.0121644025325132	0
"1675-54-3"	0.021277078065754	0
"3337-71-1"	0.571875090318302	0
"98-95-3"	0.00745692050875296	0
"76-83-5"	0.00279541333680929	0
"134-85-0"	0.00362469165751117	0
"206-44-0"	0.186193592939446	0
"95-48-7"	0.0230964819853517	0
"NOCAS_47385"	0.0230701033149689	0
"827-21-4"	0.00328701279697996	0
"131-52-2"	0.0499531927913756	0
"5877-42-9"	0.00160062647720753	0
"512-56-1"	0.0027179433901809	0
"107-92-6"	0.00335208327074963	0
"591-12-8"	0.00488084499615166	0
"2451-62-9"	0.000776740832650139	0
"80-08-0"	0.953200768387983	1
"50-81-7"	0.00595309594113775	0
"102-60-3"	0.0187237786976428	0
"119-47-1"	0.171683868636091	0
"95-53-4"	0.0870141390991318	0
"135080-03-4"	0.010488337774266	0
"571-58-4"	0.00692915674347584	0
"2554-06-5"	0.052602705696495	0
"107-21-1"	0.0183467151754253	0
"135-88-6"	0.0778703908107884	1
"113734-18-2"	0.00374065334535681	0
"75-50-3"	0.00055400063381133	0
"1541-81-7"	0.0100892366274196	0
"828-00-2"	0.000173110077716785	0
"496-11-7"	0.00250395734043461	0
"83834-59-7"	0.0107180594346875	0
"99-85-4"	0.00589590985327813	0
"57-97-6"	0.0489052336747206	0
"108-74-7"	0.00103652175087089	0
"18794-84-8"	0.113537091443296	0
"3118-97-6"	0.684981304577763	0
"116-06-3"	0.00620741574891912	0
"2491-38-5"	0.406416952806773	0
"139290-65-6"	0.0591982430098322	0
"35400-43-2"	0.778187119004729	1
"85-68-7"	0.0120209928259828	0
"99-87-6"	0.000918645685039539	0
"99-65-0"	0.0195479168295754	0
"1929-73-3"	0.0276741327003058	0
"122931-48-0"	0.00123850750167638	1
"108-46-3"	0.151303576970065	1
"126-11-4"	0.00332092617238377	0
"58-55-9"	0.0645321899753056	0
"534-52-1"	0.658060699549396	0
"19721-22-3"	0.0639427028581668	0
"108-87-2"	0.00135906979237787	0
"104-45-0"	0.0614361660640982	0
"56-75-7"	0.00894851246865438	0
"77-90-7"	0.0100130904119489	0
"96-18-4"	0.00148394229627145	0
"21145-77-7"	0.00264540834727252	0
"533-74-4"	0.0242856517820982	0
"1139-30-6"	0.00842916615554824	0
"108-94-1"	0.00217455804773083	0
"66-81-9"	0.00163061003674862	0
"1873-88-7"	0.110245768038973	0
"496-46-8"	0.000123583328352676	0
"1897-45-6"	0.000438016008088456	0
"63-25-2"	0.0170493455489085	0
"117337-19-6"	0.530250991160617	0
"3025-30-7"	0.00628328580567603	0
"77-09-8"	0.0508107203041878	1
"3380-34-5"	0.251649273904505	0
"7212-44-4"	0.0246929871849969	0
"1111-78-0"	0.0141006829398686	0
"93-08-3"	0.0232557655970152	0
"123343-16-8"	0.00230505305120501	0
"88-41-5"	0.00369876003197604	0
"51384-51-1"	0.00799916017380259	0
"2303-17-5"	0.0242223757171562	0
"86386-73-4"	0.839140462172363	0
"119-36-8"	0.058924221570186	0
"16219-75-3"	0.00319678705016978	0
"700-06-1"	0.0124339648404802	0
"NOCAS_47366"	0.448566133333483	1
"101-84-8"	0.0077710063591856	0
"120-47-8"	0.150541448602808	1
"110-52-1"	0.443534274573793	0
"99-66-1"	0.00398825444943793	0
"101-05-3"	0.248996593239181	1
"2310-17-0"	0.999760026131554	1
"629-62-9"	0.00220388173369177	0
"612-12-4"	0.0747401696419421	0
"65-71-4"	0.00114540741347749	0
"203942-49-8"	0.00582622299279142	0
"625114-41-2"	0.106736569451115	0
"98-07-7"	0.00362549721954104	0
"31519-22-9"	0.048284980134405	1
"134-32-7"	0.680398868285669	0
"64-67-5"	0.000832681551970779	0
"23564-06-9"	0.213910538699982	0
"59227-89-3"	0.0180951894943884	0
"127-07-1"	0.00529574657645299	0
"4418-26-2"	0.166213461061123	0
"364-76-1"	0.249120044282453	1
"141112-29-0"	0.0377131091954777	0
"151506-44-4"	0.855556161629572	0
"51-52-5"	0.0177116111670525	0
"123-25-1"	0.00711247930349667	0
"87-13-8"	0.000847976501060025	0
"24851-98-7"	0.0124991235313191	0
"97-86-9"	0.00445951405175813	0
"109-86-4"	0.00120931868183376	0
"179465-71-5"	0.0377115464522155	0
"112-14-1"	0.00414917534238741	0
"1072-15-7"	0.00361570444504899	0
"69327-76-0"	0.0200686552049295	0
"41481-66-7"	0.193328510985529	1
"606-20-2"	0.0288165588694553	0
"2497-06-5"	0.87897298815372	1
"2144-53-8"	0.0104704649659055	0
"219714-96-2"	0.0372637304944204	0
"110-42-9"	0.00239136954573249	0
"32809-16-8"	0.0235224919692772	0
"101-37-1"	0.0095350969931007	1
"53-16-7"	0.136575719717759	0
"52-01-7"	0.0123602240941444	1
"824-78-2"	0.296498258062095	0
"96182-53-5"	0.999542153893395	0
"55-18-5"	0.000307096706107795	0
"127-19-5"	0.00188383619347887	0
"55406-53-6"	0.0277345529751535	0
"1076-97-7"	0.00186537043687011	0
"60-54-8"	0.0553577081179005	0
"105-87-3"	0.0429394728870228	0
"57-14-7"	0.00109573189097229	0
"7659-86-1"	0.00558158719892497	0
"60-56-0"	0.0142953290652865	0
"99-97-8"	0.0763892229638404	0
"111-70-6"	0.0224767559370199	0
"3296-90-0"	0.00790458409547649	0
"113136-77-9"	0.00770528856486579	0
"57-06-7"	0.0379280454031186	0
"108-01-0"	0.00640974099772517	0
"56070-16-7"	0.949838999174319	0
"7492-66-2"	0.00389647882974415	0
"177785-47-6"	0.0642956625067215	0
"81-90-3"	0.00453124005615994	1
"333-41-5"	0.999007349707923	1
"57-55-6"	0.0215331705324211	0
"133-90-4"	0.266371654591318	0
"10453-86-8"	0.0219558740646543	0
"291305-06-1"	0.000766663235666667	0
"51229-78-8"	0.00577577626743403	0
"93-53-8"	0.00175172902017863	0
"551-93-9"	0.257958069112704	0
"135-57-9"	0.000528081814363646	1
"5902-51-2"	0.00964775043308349	0
"131341-86-1"	0.114391135781976	0
"57018-04-9"	0.993317887861535	0
"107-46-0"	0.00110138498291404	0
"NOCAS_47311"	0.0179208148177951	0
"5700-49-2"	0.0122920944377273	0
"27955-94-8"	0.129676960848858	0
"123-56-8"	0.00294740088934811	0
"124-19-6"	0.00134126602587505	0
"80-27-3"	0.00608603773821125	0
"4602-84-0"	0.148059937418093	0
"7287-19-6"	0.0657560341372518	0
"742693-38-5"	0.000778951484135448	0
"163520-33-0"	0.0568926052327895	0
"13311-84-7"	0.007122165404129	0
"152019-73-3"	0.0105241712050646	0
"40487-42-1"	0.059088331770518	0
"648917-13-9"	0.101107425517301	0
"105-53-3"	0.00151273402409242	0
"487-68-3"	0.00188475101659626	0
"1143-38-0"	0.0462164773512521	0
"78-40-0"	0.00719399420262094	0
"2176-62-7"	0.000269912175533293	0
"NOCAS_47248"	0.0818083743303032	1
"94-60-0"	0.00373614083770965	0
"122-18-9"	0.00217749834877287	0
"7011-83-8"	0.00664529152704644	0
"131-57-7"	0.0468970403376206	0
"27314-13-2"	0.00807354987163241	0
"2782-57-2"	0.0186010609956458	0
"118-71-8"	0.000260445231935817	0
"707-61-9"	0.27264171206961	0
"28249-77-6"	0.00429704312677242	0
"10081-67-1"	0.0108692816373423	1
"124-05-0"	0.0961376169706385	0
"143201-11-0"	0.0476166907454506	0
"73-22-3"	0.0813561510950791	0
"584-84-9"	0.000634673795619448	0
"120-95-6"	0.0195629082149351	0
"50-21-5"	0.00603178005726274	0
"2642-71-9"	0.987019496120065	1
"112-27-6"	0.00187853299794117	0
"1489-69-6"	0.00175122131638817	0
"100-00-5"	0.00535741231696913	0
"104-61-0"	0.00614215826712666	0
"108-89-4"	0.00302405498800016	0
"79241-46-6"	0.0315621694481297	1
"29122-68-7"	0.010426611862269	0
"141-22-0"	0.0045222637028019	0
"6359-90-6"	0.0711479723565866	0
"612-83-9"	0.769496123328712	0
"151-05-3"	0.00505076696880719	0
"127-39-9"	0.00432233975145379	0
"106-22-9"	0.0135228889094005	0
"1596-84-5"	0.00223003220375641	0
"3006-93-7"	0.502142698462554	0
"2051-62-9"	0.00391533566311338	0
"2445-77-4"	0.0025022882470504	0
"4574-04-3"	0.000584875953796159	0
"2114-11-6"	0.00474773028495032	0
"79983-71-4"	0.108967101606612	0
"68-22-4"	0.0918333572421278	0
"89415-87-2"	0.00114976909989956	0
"4584-46-7"	0.0853177181173639	0
"627-18-9"	0.662481241386942	0
"126-73-8"	0.00341987138093105	0
"99-99-0"	0.0216552951880387	0
"3277-26-7"	0.675279767936593	0
"92-44-4"	0.39153278825309	0
"4584-49-0"	0.0430339903266167	0
"132-64-9"	0.00800330751398322	0
"91-20-3"	0.000766312244069784	0
"1114-71-2"	0.00370379362541366	0
"104-76-7"	0.00291364026198135	0
"120-65-0"	0.0159457118084528	0
"149413-74-1"	0.0247005730391821	0
"78-30-8"	0.00334522110136913	1
"42509-80-8"	0.998958746067361	1
"264618-44-2"	0.0237579440925996	0
"57-41-0"	0.00161515974454845	0
"142-31-4"	0.00121359806289166	0
"149-30-4"	0.00129280655411979	0
"84371-65-3"	0.0146644022263821	1
"85264-33-1"	0.00348480796031371	0
"79-97-0"	0.163385347197719	0
"97-59-6"	0.00632282104672214	0
"78-42-2"	0.00116030384047375	0
"139340-56-0"	0.000880608490619265	1
"579-66-8"	0.150559230878134	0
"142-19-8"	0.0056413755630937	0
"107-98-2"	0.000774055452943012	0
"59-67-6"	0.0017516406230549	0
"NOCAS_48509"	0.0220334059060389	0
"142-92-7"	0.00398763305012785	0
"1559-35-9"	0.00515762295371521	0
"134-62-3"	0.0162537546095431	0
"1879-09-0"	0.00829478146079523	0
"111-55-7"	0.00359129068607229	0
"627-30-5"	0.319900799453391	0
"144-49-0"	0.0265589239064373	0
"109-77-3"	0.000892026006974827	0
"NOCAS_47291"	0.537211321550861	1
"111-76-2"	0.00717191244485915	0
"70630-17-0"	0.0555116666084646	0
"10605-21-7"	0.0308274265782946	0
"586-62-9"	0.00524698422970725	0
"137-42-8"	0.00546504821471299	0
"108-03-2"	0.00526318467727426	0
"210826-40-7"	0.000177925617212633	1
"85-22-3"	0.00122290170621951	0
"64-10-8"	0.010393273002141	0
"77-89-4"	0.00450999914914486	0
"99-55-8"	0.204909053119454	1
"173584-44-6"	0.0029956918190185	0
"153719-23-4"	4.26422445920035e-06	0
"96-09-3"	0.00470014128057485	0
"NOCAS_47381"	0.00538020464637554	0
"100-43-6"	0.00798562271718768	0
"1948-33-0"	0.163884864776014	0
"171866-31-2"	0.15553538376045	0
"69-74-9"	0.019237041929691	0
"143390-89-0"	0.0648300409301212	0
"283594-90-1"	0.00345301417242165	0
"13684-63-4"	0.172980432187693	0
"100-25-4"	0.0114905876010259	0
"51-79-6"	0.0014512009166306	0
"117428-22-5"	0.00867363253770127	0
"628-81-9"	0.00238104106788692	0
"84-16-2"	0.388286374524443	0
"3388-04-3"	0.00633725958168904	0
"92-84-2"	0.0435541957702891	0
"375-95-1"	0.00218561196258541	0
"138-86-3"	0.00435429883120844	0
"1135-66-6"	0.00352603751886095	0
"818-61-1"	0.00327305603298583	1
"119-93-7"	0.99137346962	1
"110-97-4"	0.00456230774895467	0
"143-22-6"	0.00594711331152024	0
"84-69-5"	0.00555020112698242	0
"4904-61-4"	0.0444588690609051	0
"2465-27-2"	0.629028489556456	0
"3391-86-4"	0.00258921891754474	0
"58-93-5"	0.0023549787061433	0
"60-51-5"	0.997554532791696	0
"28434-00-6"	0.219955686347146	0
"13048-33-4"	0.0121401791228104	1
"81-07-2"	0.00352256559845885	0
"534-13-4"	0.137945461860343	0
"79277-27-3"	0.0093571191628159	0
"4098-71-9"	0.000378335296222494	0
"52806-53-8"	0.00267719465184404	0
"76-03-9"	0.00381236707723747	0
"22781-23-3"	0.00812036115254193	1
"717-74-8"	0.00487482795247307	0
"108-11-2"	0.00107278932145528	0
"181274-15-7"	0.0564796742579189	0
"95-76-1"	0.998270997120778	1
"110-43-0"	0.00123322107912819	0
"25152-84-5"	0.0196695486491164	0
"135590-91-9"	0.141700932881733	0
"115-32-2"	0.00437091187711152	0
"6344-67-8"	0.196477176777758	1
"57-50-1"	7.37692994605378e-05	0
"51-21-8"	0.0101530251134471	0
"1120-01-0"	0.000367570884573542	0
"877-24-7"	0.00254029479981958	0
"89-72-5"	0.0264868383685517	0
"68844-77-9"	0.797984914279944	0
"112-07-2"	0.00385400671731344	0
"95-83-0"	0.999896802311103	1
"142-87-0"	0.00101087033017475	0
"51-05-8"	0.186881394668762	0
"84-15-1"	0.0440062859963333	0
"58846-77-8"	0.00136506486947643	0
"90-72-2"	0.0140030331494958	0
"197077-55-7"	0.00380744477556689	0
"3252-43-5"	0.161352048281506	0
"89-61-2"	0.0459633531046405	0
"584-79-2"	0.141392567798628	0
"29232-93-7"	0.998184203389619	1
"611-20-1"	0.0663901535168472	1
"2212-67-1"	0.0263202367685714	0
"72-20-8"	0.00712062439267738	0
"117718-60-2"	0.000292967791432588	1
"220860-50-4"	0.00240542650964624	1
"2031-67-6"	0.00144512157360346	0
"109-52-4"	0.00467712562126078	0
"121-54-0"	0.023844261956144	0
"7747-35-5"	0.000939309098669169	0
"127308-82-1"	0.0045381173123975	0
"331623-06-4"	0.08010422484828	0
"75330-75-5"	0.0286774020465978	0
"98-00-0"	0.00283576092187052	0
"106-27-4"	0.00294691040537873	0
"75980-60-8"	0.0173998647767763	0
"123-31-9"	0.905671212395947	1
"110-33-8"	0.00615681827661212	0
"4712-55-4"	0.564690011816222	0
"210880-92-5"	0.000136860045177349	0
"84-61-7"	0.00783413616110282	0
"88-74-4"	0.207501534456596	0
"118-75-2"	0.0110820351628236	0
"120983-64-4"	0.0977801836310955	1
"1929-77-7"	0.00425166657760881	0
"NOCAS_47374"	0.0130219906321957	1
"112-50-5"	0.0028189379303437	0
"20780-48-7"	0.00125810945024184	0
"565-80-0"	0.000367091243608697	0
"116-29-0"	0.00757631280037203	0
"114311-32-9"	0.00157601867582101	0
"544-01-4"	0.0026533580885955	0
"142-04-1"	0.061422199687995	0
"91-67-8"	0.0485758166787331	0
"108-38-3"	0.00138799065994168	0
"617-89-0"	0.00142827896801371	0
"540-18-1"	0.00409395368024285	0
"94-75-7"	0.00533901935091883	0
"121552-61-2"	0.197738396664001	0
"503-74-2"	0.00174973910162387	0
"577-11-7"	0.000434048974225842	0
"56-38-2"	0.989357866716868	1
"124-07-2"	0.00646346487478408	0
"126-06-7"	0.000823830786344789	0
"134-31-6"	0.0164661209505504	0
"5694-00-8"	0.00478988475483931	0
"868-57-5"	0.000874131145941011	0
"92-87-5"	0.95955019229871	1
"131860-33-8"	0.0722611408011023	0
"51-28-5"	0.747471822563393	0
"451-40-1"	0.00923727160395209	0
"64359-81-5"	0.0135199905066787	0
"826-36-8"	0.00283103410462635	0
"20018-09-1"	3.93591453820118e-07	0
"6359-98-4"	0.0017178571968326	0
"330-55-2"	0.00500496974828351	0
"23422-53-9"	0.00582327556310925	1
"59-40-5"	0.939600807668273	0
"51580-86-0"	0.263468397897071	0
"873-32-5"	0.0777338725717621	0
"420-04-2"	0.000568958933282887	0
"478149-53-0"	0.0178952149167778	0
"143-07-7"	0.00369930067309397	0
"110-05-4"	0.00310728184235355	0
"NOCAS_47333"	0.0480834055807749	0
"141-32-2"	0.00466434082087541	0
"23135-22-0"	0.00858695527910512	0
"461-58-5"	0.000304109785662603	0
"131807-57-3"	0.112636291164359	0
"131-11-3"	0.00321300486725245	0
"107-75-5"	0.00106352028281691	0
"5405-41-4"	0.00416877166463241	0
"117-81-7"	0.00284303801847229	1
"96-29-7"	0.000888054836896457	0
"124378-77-4"	0.0514273842838482	0
"307-24-4"	0.00713348873180733	0
"2835-95-2"	0.605386868975507	1
"121-14-2"	0.0472370869751587	0
"1563-38-8"	0.0320586597368723	0
"88-60-8"	0.00567176246698164	0
"135-20-6"	0.00831392623299779	0
"501027-49-2"	0.621999298606282	0
"4162-45-2"	0.383345310562311	0
"141-43-5"	0.0227422521602671	0
"35575-96-3"	0.989415663863955	0
"34256-82-1"	0.0163597710293176	0
"824-39-5"	0.367658206480251	0
"83-67-0"	0.00644539254513934	0
"763-32-6"	0.00737447239045821	0
"115-95-7"	0.00812507900636544	0
"3194-55-6"	0.0527218464896514	0
"139-88-8"	0.000265952739931185	0
"77-71-4"	0.0123853010009466	0
"41372-08-1"	0.0286066417785549	0
"973-21-7"	0.00860691999240044	0
"94-86-0"	0.0680539642109084	1
"131-17-9"	0.0160414343785113	0
"532-02-5"	0.0897992834138446	0
"576-26-1"	0.00876141936934034	0
"126-98-7"	0.00787938716334677	0
"109-02-4"	0.00252245717139796	0
"110-26-9"	0.00688242423049938	0
"540-38-5"	0.241811435578264	1
"4221-68-5"	0.429309597018145	0
"58394-64-2"	0.00774141892541939	0
"5146-66-7"	0.0105888349385991	0
"1459-93-4"	0.00438206196647553	0
"59-87-0"	0.0381573155025958	0
"93-56-1"	0.00350199271942153	0
"108-83-8"	0.00104035790863847	0
"1559-34-8"	0.00140996369243658	0
"930-55-2"	0.00337824671546677	0
"107071-66-9"	0.00370910034470218	0
"55-98-1"	0.000248280299686281	0
"95-87-4"	0.0117880878923667	0
"117-39-5"	0.981600027668712	0
"21739-91-3"	0.0067716464223297	1
"1445-75-6"	0.000985938753589622	0
"50-14-6"	0.0921371393940421	0
"2104-64-5"	0.99271311612361	1
"119-61-9"	0.00130604254389908	0
"35256-85-0"	0.00151505154454568	0
"94-80-4"	0.0459005954404311	0
"140-66-9"	0.0039399695333988	0
"115-96-8"	0.0314412349736727	0
"123-17-1"	0.000749199406722314	0
"719-59-5"	0.51393185263263	0
"57-63-6"	0.384803329985658	0
"52-86-8"	0.0423183118178118	0
