"","x"
"187022-11-3",0.0238073343451795
"3855-32-1",0.00465655531090356
"122-01-0",0.00132813269226024
"2164-17-2",0.0246215781173558
"101-10-0",0.0234456363494083
"103-09-3",0.00258264940513694
"1260-17-9",0.000780400512761663
"NOCAS_47346",0.00275479176380923
"628-81-9",0.00245562526369834
"1582-09-8",0.0278102316666918
"138261-41-3",0.000471924747082796
"117428-22-5",0.00188842959656546
"66-81-9",0.00122784429325529
"123-07-9",0.0179463280378828
"551-93-9",0.173385377744852
"98-53-3",0.00092395954372689
"1120-71-4",0.000728168195689437
"2231-57-4",0.000102561059268225
"141112-29-0",0.0448203959409443
"611-14-3",0.00186293166663012
"129-17-9",0.0192870736936276
"101-55-3",0.146895907190481
"298-02-2",0.171896709933571
"2481-94-9",0.706970375011384
"1879-09-0",0.00418555307395248
"93-15-2",0.0644295743368296
"824-78-2",0.250220590701275
"1459-93-4",0.00320850321309569
"124-09-4",0.0337585136518236
"615-20-3",0.000771919984663067
"444610-91-7",0.0260424798144105
"103-24-2",0.0101084393243328
"155990-20-8",0.19276850190591
"110235-47-7",0.019190670376444
"77-86-1",0.00895990254692904
"1241-94-7",0.0664618502636934
"59756-60-4",0.0550256857129458
"10094-34-5",0.0111733304488882
"122-42-9",0.0158672960786233
"3337-71-1",0.411769831300032
"98-95-3",0.0101348460451404
"91-10-1",0.0486372343417073
"1067-53-4",0.000183713754300582
"84-66-2",0.0154004891232677
"75-07-0",0.00303991460193993
"146011-65-6",0.304560340709279
"96-09-3",0.0042032401084537
"136-45-8",0.00102351408595688
"1445-75-6",0.000596334874690096
"95-57-8",0.00879105468242497
"143-07-7",0.0035572349589232
"106-30-9",0.00689374131568464
"627-93-0",0.000987021844257696
"105-31-7",0.0110666797319035
"3844-45-9",9.40414900212896e-05
"311-45-5",0.0327496294340317
"744-45-6",0.0176498588670518
"112-18-5",0.0108176272185773
"147150-35-4",0.129486089885568
"3653-48-3",0.00334282028015108
"114-26-1",0.156567556058239
"142-04-1",0.0505662882419905
"90-94-8",0.442877164661181
"10482-56-1",0.000723853130080059
"1121-78-4",0.029340176493986
"57-97-6",0.0853801119070948
"110-65-6",0.00902894567389977
"21087-64-9",6.8841226605178e-05
"868-85-9",0.0641793220940403
"929601-09-2",0.0473308869234789
"18794-84-8",0.0488407606077448
"104098-48-8",0.00580850040062472
"19721-22-3",0.023455471451663
"126-98-7",0.00334878306546257
"1948-33-0",0.0694327331359641
"110-42-9",0.0026519737082069
"1569-60-4",0.00196296576056209
"1207-12-1",0.00985518633429934
"2491-38-5",0.0721653371205585
"123-99-9",0.00257496737769414
"620-17-7",0.0465491432180297
"63-25-2",0.0166912139253216
"59-30-3",0.0226847107458621
"142459-58-3",0.0541240750970621
"298-07-7",0.00630697927530688
"289716-94-5",0.220703908736795
"109-55-7",0.00472499109715638
"119515-38-7",0.0211955383466087
"103-11-7",0.00233052168738035
"54-62-6",0.37731809628699
"63612-50-0",0.0148063787523256
"133-06-2",0.0300779750893792
"13171-00-1",0.00782707505020969
"57966-95-7",0.0180468173107918
"13674-87-8",0.00017936099487724
"49562-28-9",0.0870350657031758
"119-07-3",0.00444037883729326
"3737-41-5",0.00568133377575099
"5234-68-4",0.0350257864475806
"112-70-9",0.00722616681546568
"98319-26-7",0.0183698700483041
"77-89-4",0.00298657533741148
"614-45-9",0.00497108276602547
"544-76-3",0.0049286778972217
"98-06-6",0.00036558092575274
"110-52-1",0.0675459674489806
"27344-41-8",0.000135639737506835
"140-10-3",0.0146155078269941
"156-10-5",0.124718428635682
"10022-28-3",0.000760798823428876
"13826-35-2",0.0226100444001248
"609-23-4",0.00381792048169743
"7492-66-2",0.00438119384701174
"41372-08-1",0.0262466193562223
"3164-85-0",0.00255037980672538
"134-20-3",0.150612280219148
"6259-76-3",0.046722844435815
"196808-45-4",0.0347000416070546
"103-34-4",0.00142063734992167
"534-13-4",0.145665496847844
"121-00-6",0.0135795972216358
"78-48-8",0.00414930794205785
"2859-67-8",0.0861844689352578
"122-18-9",0.00157636653294155
"230954-09-3",0.0054276884167053
"2451-62-9",0.00356290452152679
"919-30-2",0.00895858508353999
"264618-44-2",0.0145856175429463
"27253-33-4",0.00439142349531755
"80-05-7",0.104623404899855
"97-23-4",0.503463468552731
"207736-05-8",0.0786745838985187
"77-90-7",0.00630183304770333
"962-58-3",0.0645457284129299
"72-43-5",0.00541432123597462
"124-07-2",0.00493000418714261
"17557-23-2",0.00158973728993968
"122-99-6",0.0242994257560315
"827-19-0",0.00544037662508909
"112-50-5",0.00159955364134849
"122-73-6",0.00556840116336578
"126-07-8",0.0602025755173609
"135590-91-9",0.057064106860644
"1907-65-9",0.000530218623277943
"79-19-6",0.00193004995064934
"88-85-7",0.513347877234138
"103-26-4",0.00657028781477191
"145-73-3",0.00267088652288972
"105-99-7",0.00421245533502656
"92-52-4",0.00261305842452384
"102-27-2",0.0359646034724567
"79538-32-2",0.00157011383401252
"686756-87-6",0.00982855011727169
"120-55-8",0.00385127188530898
"1885-29-6",0.178120997739939
"35256-85-0",0.00150728193009127
"80-27-3",0.00457373610024047
"26644-46-2",0.000428066888156956
"2694-54-4",0.00389652139128473
"1024-57-3",0.048901823861779
"26530-20-1",0.0213973146755458
"91-22-5",0.00476963679645508
"84-75-3",0.0103696037004296
"34256-82-1",0.0300890791924726
"612-83-9",0.807132915503391
"140-53-4",0.0011882397650282
"55179-31-2",0.0779752120491261
"123-92-2",0.00334463690262668
"108-03-2",0.00491474524480709
"94-96-2",0.00170604306941264
"118-47-8",0.00875843118138895
"120-56-9",0.00116181701792668
"95-48-7",0.0123573140646389
"100-37-8",0.0036706110157375
"116-66-5",0.136090214317331
"3388-04-3",0.00375222926196373
"197077-55-7",0.00714453062145158
"79-30-1",0.000297030312719565
"5870-93-9",0.00436469503765077
"619-73-8",0.0247548203302556
"106-23-0",0.00325295338174184
"63-05-8",0.0351229382218762
"93-16-3",0.0285873770798898
"110-97-4",0.00264882424237492
"37764-25-3",0.00277437576701502
"95-87-4",0.014532186094235
"50-70-4",0.00153309700017809
"4130-42-1",0.0110097182419508
"2605-79-0",0.00172279133049658
"57-14-7",0.000341010586727507
"1762-95-4",0.000725307824967481
"149-30-4",0.00152650434677123
"3697-42-5",0.0258614411255265
"7005-72-3",0.316894308459636
"98-07-7",0.00168498725545382
"88-30-2",0.149292501953823
"112-42-5",0.00572247311034418
"115-95-7",0.00571440623613768
"4437-85-8",0.00449896452566718
"52-76-6",0.025586607802753
"62-23-7",0.00799597127782889
"55335-06-3",0.000589772558340169
"57-91-0",0.0401882688484116
"556-61-6",0.00706364874992433
"611-59-6",0.0184046290324514
"111-11-5",0.00360762268000167
"19666-30-9",0.0727992253504539
"116-17-6",0.00198716503216345
"92-04-6",0.0865592460638775
"88-58-4",0.0930323825258685
"100-51-6",0.00962950872222326
"512-56-1",0.00350775912015444
"75-12-7",0.00321805907682831
"106-22-9",0.00838168074859431
"117-80-6",0.000570328944064391
"67485-29-4",0.00270575675398078
"22915-73-7",0.0127953119729957
"98-86-2",0.0022553167416897
"100-00-5",0.00730117560325954
"1095-90-5",0.00925751255046169
"106-65-0",0.00203700929017942
"184653-84-7",0.107761496983701
"51-28-5",0.607925369585685
"119-61-9",0.00166552535556043
"3926-62-3",0.00612584486730067
"31482-56-1",0.531210176382873
"76-44-8",0.00204184076507021
"95-50-1",0.00174069772982135
"18924-66-8",0.00913324523664504
"115-77-5",0.00224192425103617
"78-40-0",0.00446249939154283
"3811-73-2",0.00411741243953535
"144-49-0",0.0109604990152173
"147526-32-7",0.0668587628275396
"4553-62-2",0.00185726762276661
"80-43-3",0.106097371325111
"6610-29-3",0.0011917216927228
"112-27-6",0.00187637358072917
"91-20-3",0.000583998682157964
"113-48-4",0.00485710100538178
"473-55-2",0.00436439274193735
"54-31-9",0.00112719883968083
"104-54-1",0.0163390439626709
"NOCAS_47342",0.413954291458921
"54464-57-2",0.0209982758728493
"20120-33-6",0.00843783256298573
"1120-36-1",0.00336685466509083
"67-20-9",0.0697123398459093
"489-01-0",0.0120182589364036
"25606-41-1",0.018638553475379
"110-15-6",0.00333353478372954
"131-11-3",0.00200732572350577
"112-63-0",0.00841346351446588
"124-76-5",0.000785912464990746
"171118-09-5",0.0115953442975002
"118-56-9",0.0242984814751539
"111-62-6",0.00714967953916351
"65-85-0",0.00537732881568785
"10265-92-6",0.00375700973478687
"827-94-1",0.345696945626002
"87-13-8",0.000321291315324714
"149062-75-9",0.545833154790658
"30516-87-1",4.12300701518902e-05
"70-30-4",0.00803212374892998
"96-45-7",0.183090972429912
"10016-20-3",0.0032192421558139
"143-22-6",0.00344712746870833
"82640-04-8",0.204710449929102
"97-78-9",0.00548204926475824
"94-46-2",0.00384362091560404
"110-80-5",0.00201358018329377
"111-82-0",0.00346134186222395
"540-18-1",0.00467488060586722
"2058-46-0",0.0089234761735214
"2008-41-5",0.00363633982618738
"79-14-1",0.00934714525949139
"109-86-4",0.00100043237465498
"624-18-0",0.98548463515087
"96182-53-5",0.995427564518848
"7378-99-6",0.00420896623262123
"110-27-0",0.0016947149439535
"33693-04-8",0.167991261652277
"328-84-7",0.00259791346267796
"623-33-6",0.00319978860054716
"999-97-3",0.00232771465363163
"137-42-8",0.0123221898976674
"5131-66-8",0.00431739912920626
"60-54-8",0.0286157123992043
"108-32-7",0.00363126731554887
"1678-91-7",0.000409778428498332
"98886-44-3",0.00562464594142114
"145742-28-5",0.00281890473542704
"6842-15-5",0.00919946088833418
"51-79-6",0.00172367591860481
"10161-33-8",0.0715459572687207
"50-78-2",0.00215008123892251
"111-69-3",0.00119275282001109
"15310-01-7",0.000810683096581781
"35691-65-7",0.00659240312774794
"291305-06-1",0.000703162286970424
"463-40-1",0.0151888999971151
"137-66-6",0.000263673134386297
"78-70-6",0.00193941141678384
"88-18-6",0.0035937069794324
"957-51-7",0.00394388372350937
"50-65-7",0.251253128010689
"60-01-5",0.00276981661727697
"86-73-7",0.027455933501857
"650-51-1",0.00108266134805505
"134-03-2",0.00633501760579281
"124-19-6",0.00216908534539662
"54593-83-8",0.665944107051809
"99-99-0",0.0148151352478083
"2445-77-4",0.00230540248205863
"85-22-3",0.00514339692051773
"123-25-1",0.00432443052985585
"151-05-3",0.00597142955148933
"627-30-5",0.191584895531232
"NOCAS_47325",0.0398689576612878
"7540-51-4",0.00914542868194731
"57-63-6",0.336352629456564
"107-92-6",0.00194556316905909
"1634-78-2",0.343894208411978
"617-89-0",0.00299351564514458
"1934-21-0",0.00210120394033899
"108-89-4",0.00626687770297812
"106-27-4",0.00380691062430231
"66357-35-5",0.0152936016677851
"60-51-5",0.97949286853073
"21725-46-2",0.049919574151458
"145701-21-9",0.27412707913588
"113136-77-9",0.0158514875515549
"1212-29-9",0.0421322218380409
"50892-23-4",0.0273549537918246
"124-18-5",0.0027311121767218
"29122-68-7",0.0123131658437375
"556-52-5",0.00161191711933142
"NOCAS_47377",0.00322761469928611
"107-51-7",0.00475935129525946
"139-02-6",0.00908749420983188
"52806-53-8",0.00646075856694815
"1702-17-6",0.0186306863981976
"80-07-9",0.0169038370936635
"5598-15-2",0.0138755995608885
"87-41-2",0.00437976481689628
"110-91-8",0.00079620014214206
"375-95-1",0.0023643849666959
"637-07-0",0.0252007456113533
"23089-26-1",0.00783288310300794
"52-51-7",0.00266629442867341
"6893-02-3",0.0327093538692583
"27314-13-2",0.00784847870390976
"56-75-7",0.00541952175035366
"6728-26-3",0.00716104365897185
"NOCAS_47362",0.0383766458417761
"85-68-7",0.00707438001782222
"68844-77-9",0.532878234947692
"142-19-8",0.00796325063225171
"1825-21-4",0.00406630353177224
"148-24-3",0.0359031381677649
"169590-42-5",0.00680528815595058
"579-66-8",0.138721377470545
"108-91-8",0.00337789328500891
"102-71-6",0.004643836018379
"139-87-7",0.00602001953737742
"3391-86-4",0.00218568825067041
"80-15-9",0.00133035127347242
"619-50-1",0.00370340513538694
"98105-99-8",0.0474433031965565
"34451-19-9",0.00492079510728594
"131-57-7",0.0287834573809069
"7786-61-0",0.115437304644455
"2433-14-9",0.000861334847275024
"69327-76-0",0.018654109417998
"832-69-9",0.00464007455999883
"106-43-4",0.00987025911889243
"877-24-7",0.00152428318995448
"89-04-3",0.00058121106508184
"77-06-5",0.279751205233872
"19660-16-3",0.0622400205947132
"150-46-9",0.0018724377066543
"93-92-5",0.0057941289752444
"110-62-3",0.00519049098350126
"90-30-2",0.144970262913102
"770-35-4",0.0195866008107825
"120-12-7",0.0130829226349202
"81334-34-1",0.00297322785451076
"473289-62-2",0.00601443114933896
"21245-02-3",0.0196210477412689
"1156-19-0",0.0195524845065588
"110-12-3",0.00191318164107427
"126-72-7",0.000541282793349332
"105-54-4",0.00261465743887403
"163515-14-8",0.00207222016966419
"53-19-0",0.00260734883460072
"1031-07-8",0.0011279640818296
"1062243-51-9",0.0116461829708082
"7011-83-8",0.00795024235396555
"79-07-2",0.0299581671157502
"4098-71-9",0.000662269485368942
"1191914-21-2",0.000499863678145881
"5137-55-3",0.00868142204440178
"69806-40-2",0.34313423401061
"87-90-1",0.00671392752917558
"58-55-9",0.0204283246790393
"102-96-5",0.00644987781232106
"17420-30-3",0.208136880077345
"36734-19-7",0.0128502370045985
"NOCAS_47305",0.273887466668686
"654055-01-3",0.818266388763456
"973-21-7",0.0176986055805374
"18172-67-3",0.00809906797880607
"95-56-7",0.0115553394081105
"171866-31-2",0.0449151130056846
"206-44-0",0.180739040052305
"139-40-2",0.139323286620028
"762-04-9",0.00202088597328676
"116-02-9",0.00159502924129675
"3296-90-0",0.005827078411127
"2078-54-8",0.00632533470730041
"123-35-3",0.0136826416673723
"87-61-6",0.00206338472746816
"121552-61-2",0.18108357276047
"4940-11-8",0.000319367726971172
"78-98-8",0.00210424356798934
"78-59-1",0.00545010307378038
"94-75-7",0.00299295182028935
"56375-79-2",0.000446392413040627
"2554-06-5",0.00398245478763472
"93-89-0",0.00239811674579401
"2648-61-5",0.000847903348222515
"125116-23-6",0.141425068715429
"106-32-1",0.00494068988501533
"62-75-9",0.000238369565014837
"120-32-1",0.32966206588802
"1836-75-5",0.230639846074982
"95-83-0",0.999851827804066
"29232-93-7",0.999666559499212
"68694-11-1",0.695466612331811
"97-52-9",0.433406549952832
"86-50-0",0.998225506248998
"6358-53-8",0.408783676285734
"50-33-9",0.00463321500800694
"62924-70-3",0.0251319704823993
"55-38-9",0.963814955108631
"33228-44-3",0.166598977685242
"56-55-3",0.0370423247346573
"480-40-0",0.101201592732828
"136042-19-8",0.837390566480048
"94-13-3",0.0992748623735453
"82657-04-3",0.051187371918551
"77-09-8",0.313342597319528
"94-86-0",0.06276241513319
"1214-39-7",0.411559676777593
"92-87-5",0.987812017003739
"23726-91-2",0.0195145777855352
"732-11-6",0.999823818692652
"52-01-7",0.0713246880121019
"2243-62-1",0.976883046515525
"79-94-7",0.468236271812977
"129630-19-9",0.0957245725416708
"20325-40-0",0.965276067038491
"121-75-5",0.998123133910762
"500-38-9",0.901482768714061
"10222-01-2",0.0947303574194397
"439687-69-1",0.679478308020136
"101-05-3",0.518541536466071
"120983-64-4",0.146953399400099
"91-59-8",0.501746816158018
"94-18-8",0.126632619555653
"97-56-3",0.935886339295875
"56-72-4",0.99782472603585
"105512-06-9",0.936513501113776
"101-77-9",0.974185135172947
"106-50-3",0.986498414925084
"583-78-8",0.154688580796194
"80-09-1",0.585931478690888
"119-93-7",0.993226720551996
"NOCAS_48514",0.275254317654035
"128639-02-1",0.0140326629747622
"23128-74-7",0.0305112268288585
"119-90-4",0.970980771104386
"95-69-2",0.999871652788172
"26172-55-4",0.00902648923565668
"842-07-9",0.409085295299626
"17354-14-2",0.521448685542389
"212141-51-0",0.316540828929691
"178928-70-6",0.586153904098014
"333-41-5",0.997889145003385
"81-90-3",0.0865581682354515
"106-44-5",0.0677816753749357
"1912-24-9",0.219420311956468
"1570-64-5",0.998900924439868
"127-47-9",0.0956396540147589
"87546-18-7",0.129558734137449
"602-01-7",0.0583704061322988
"580-51-8",0.302973370638024
"135-88-6",0.152124780168873
"118-79-6",0.932854600435823
"1747-60-0",0.745734984983066
"349495-42-7",0.880220881193847
"1034-01-1",0.42740794664199
"NOCAS_47248",0.427156632697823
"99607-70-2",0.132487089900235
"253450-09-8",0.634350298480205
"35554-44-0",0.738915231543414
"25311-71-1",0.988958792689396
"88-06-2",0.989714379185881
"210826-40-7",0.119554566045344
"56-38-2",0.996686523646895
"85532-75-8",0.0508883177168759
"101-37-1",0.468360386341187
"364-76-1",0.538807915298156
"2835-95-2",0.566275434534048
"101-54-2",0.822172461893444
"133855-98-8",0.0560265063917205
"33629-47-9",0.293977752847397
"NOCAS_47330",0.135817128700755
"99-71-8",0.0645841185514231
"95-76-1",0.998692404840159
"58-18-4",0.0352430017539756
"2921-88-2",0.979517739993496
"128-95-0",0.767244691893942
"106-47-8",0.999434746327887
"122931-48-0",0.0238726094783327
"35400-43-2",0.91601125665983
"15299-99-7",0.253905459150927
"950-37-8",0.99725248727634
"79241-46-6",0.0964204461753429
"50594-66-6",0.0675150657933008
"NOCAS_47366",0.791972871078184
"61949-76-6",0.0282945868751766
"105-67-9",0.095463512146698
"42509-80-8",0.999398353706849
"610-39-9",0.0577752689940381
"124-94-7",0.104258781975021
"120-80-9",0.348991858830933
"135-57-9",0.0652898792934002
"563-12-2",0.996431654337704
"71283-80-2",0.962384651528575
"290352-28-2",0.134215776606842
"117-79-3",0.282761369303378
"NOCAS_47349",0.407469917396803
"67747-09-5",0.496053508611368
"520-36-5",0.501584257971622
"618-45-1",0.0168600965584278
"31519-22-9",0.0493219159796422
"611-20-1",0.114331921634418
"2832-40-8",0.542851085615371
"68555-86-2",0.736286548120276
"117-81-7",0.00851969679504505
"2392-39-4",0.620110101829525
"162706-14-1",0.462488456889038
"103361-09-7",0.637287877143223
"612-82-8",0.990967389172399
"41481-66-7",0.596929288313639
"199171-88-5",0.0492118757928619
"23422-53-9",0.0711770341081663
"2479-46-1",0.999271783733135
"100-02-7",0.186371156457691
"834-12-8",0.223469838167496
"122-34-9",0.140128418067874
"59-50-7",0.999444343642966
"99-55-8",0.498928984344834
"65277-42-1",0.255099874544495
"31218-83-4",0.986833252760293
"91-53-2",0.217011209322837
"104-67-6",0.00832101004091476
"460081-99-6",0.358637906595697
"139340-56-0",0.0131698396019757
"220860-50-4",0.0154071014573316
"99-76-3",0.249104832997145
"2687-25-4",0.705246343459383
"78-30-8",0.0686612566126599
"NOCAS_47299",0.210953977425514
"120-71-8",0.33653418470841
"80-08-0",0.96840615225873
"2642-71-9",0.996887807095413
"101-61-1",0.443004732911931
"122-14-5",0.997752437874375
"2497-06-5",0.901998007362112
"2104-64-5",0.997920304515232
"22781-23-3",0.131149933023547
"99-59-2",0.533418732944268
"NOCAS_47291",0.93229601628967
"73-31-4",0.559096980791253
"298-00-0",0.992978590541268
"6152-33-6",0.129185853185801
"94-26-8",0.0500746376784662
"676116-04-4",0.075329822130527
