"Predict"	"Real"
"55285-14-8"	0.0344827586206897	0
"2648-61-5"	0.0306666666666667	0
"1646-75-9"	0.0306666666666667	0
"609-66-5"	0.0471698113207547	0
"110553-27-0"	0.0344827586206897	0
"66575-29-9"	0.0306666666666667	1
"141112-29-0"	0.0344827586206897	0
"1559-35-9"	0.0306666666666667	0
"119-07-3"	0.0344827586206897	0
"102-76-1"	0.0306666666666667	0
"20325-40-0"	0.916666666666667	1
"2491-38-5"	0.0471698113207547	0
"648917-13-9"	0.0666666666666667	0
"25152-84-5"	0.0306666666666667	0
"7005-72-3"	0.916666666666667	0
"6422-86-2"	0.25	0
"97-52-9"	0.0344827586206897	0
"108-94-1"	0.0306666666666667	0
"110-91-8"	0.0306666666666667	0
"156052-68-5"	0.0471698113207547	0
"25812-30-0"	0.0344827586206897	0
"33820-53-0"	0.0471698113207547	0
"77-48-5"	0.0306666666666667	0
"57-06-7"	0.0306666666666667	0
"56-04-2"	0.0306666666666667	0
"116-66-5"	0.0471698113207547	0
"122-14-5"	1	1
"109-43-3"	0.0306666666666667	0
"104-90-5"	0.0810810810810811	0
"93-65-2"	0.0471698113207547	0
"13171-00-1"	0.0471698113207547	0
"92-52-4"	0.0810810810810811	0
"461-58-5"	0.0306666666666667	0
"127308-82-1"	0	0
"763-29-1"	0.025	0
"65-85-0"	0.025	0
"646-06-0"	0.025	0
"203942-49-8"	0.0285714285714286	0
"263553-33-9"	0.0285714285714286	0
"10605-21-7"	0.025	0
"151506-44-4"	0.111111111111111	1
"118-47-8"	0.0285714285714286	0
"56375-79-2"	0.025	0
"122-78-1"	0.025	0
"668981-02-0"	0.111111111111111	0
"126-06-7"	0.025	0
"75-99-0"	0.025	0
"75-07-0"	0.025	0
"83-41-0"	0.0285714285714286	0
"328-84-7"	0.0285714285714286	0
"142-31-4"	0.025	0
"540-18-1"	0.025	0
"68157-60-8"	0.0285714285714286	0
"81335-77-5"	0.0285714285714286	0
"60-01-5"	0.025	0
"446-86-6"	0.111111111111111	0
"51-24-1"	0.1	0
"7696-12-0"	0.025	0
"544-63-8"	0.025	0
"123-05-7"	0.025	0
"108-80-5"	1	0
"553-70-8"	0.025	0
"4376-18-5"	0.0285714285714286	0
"65-23-6"	0.111111111111111	0
"623-33-6"	0.025	0
"825643-57-0"	0.0285714285714286	0
"112-03-8"	0.025	0
"88-58-4"	0.0923076923076923	0
"644-97-3"	0.025	0
"3871-99-6"	0.025	0
"129299-90-7"	0.0285714285714286	0
"5131-66-8"	0.025	0
"104098-48-8"	0.0285714285714286	0
"493-52-7"	0.0285714285714286	0
"111-14-8"	0.025	0
"21145-77-7"	0.0923076923076923	0
"70-30-4"	0.111111111111111	0
"1135-66-6"	0.025	0
"60207-90-1"	1	0
"NOCAS_48176"	0	0
"496-11-7"	0.0285714285714286	0
"122-34-9"	1	1
"104-61-0"	0.025	0
"57-97-6"	0.0285714285714286	1
"78-46-6"	0.025	0
"148-79-8"	0.0285714285714286	0
"60-09-3"	1	1
"62-75-9"	0.025	0
"51580-86-0"	0.025	0
"102-82-9"	0.025	0
"116-25-6"	0.025	0
"207736-05-8"	0.0285714285714286	0
"1489-69-6"	0.025	0
"58-56-0"	0.111111111111111	0
"309-00-2"	0.025	0
"3855-32-1"	0.025	0
"80-43-3"	1	0
"144-74-1"	0.0285714285714286	0
"97-74-5"	0.025	0
"148477-71-8"	0.0285714285714286	1
"96-29-7"	0.025	0
"23950-58-5"	0.0285714285714286	1
"97-89-2"	0.025	0
"189003-92-7"	0.0285714285714286	1
"77501-63-4"	0.0285714285714286	1
"122-39-4"	0.176470588235294	1
"464-48-2"	0.025	0
"107-70-0"	0.025	0
"21564-17-0"	0.025	0
"100-01-6"	0.0285714285714286	0
"149062-75-9"	0.0285714285714286	1
"68-11-1"	0.025	0
"827-21-4"	0.0285714285714286	0
"101-81-5"	0.0285714285714286	0
"149-30-4"	0.025	0
"NOCAS_47374"	0	1
"609-54-1"	0	0
"842-07-9"	1	1
"83834-59-7"	0.0285714285714286	0
"1541-81-7"	0.025	0
"6915-15-7"	0.025	0
"333-41-5"	0.0923076923076923	1
"81-30-1"	0.0285714285714286	0
"15625-89-5"	0.025	0
"119-93-7"	0.923076923076923	1
"33228-45-4"	0.0285714285714286	0
"3647-69-6"	0.025	0
"51338-27-3"	0	0
"700-13-0"	1	0
"16484-77-8"	0.0285714285714286	0
"55335-06-3"	0.0285714285714286	0
"113136-77-9"	0.0285714285714286	0
"110235-47-7"	0.0285714285714286	1
"864283-48-7"	0.0285714285714286	0
"2032-65-7"	0.0285714285714286	1
"23089-26-1"	0.025	0
"611-59-6"	0.025	0
"540-38-5"	1	1
"5536-61-8"	0.025	0
"13826-35-2"	1	1
"122008-85-9"	0	0
"98105-99-8"	0	0
"142-29-0"	0.025	0
"112-30-1"	0.025	0
"55-18-5"	0.025	0
"124-19-6"	0.025	0
"826-36-8"	0.025	0
"15299-99-7"	1	0
"1948-33-0"	0	0
"2687-96-9"	0.025	0
"55589-62-3"	0.025	0
"84-58-2"	0.025	0
"82-68-8"	0.176470588235294	0
"110-62-3"	0.025	0
"127-19-5"	0.025	0
"108-83-8"	0.025	0
"16409-43-1"	0.025	0
"123-99-9"	0.025	0
"92-84-2"	0.176470588235294	1
"80-05-7"	1	1
"136-45-8"	0.0285714285714286	0
"112-53-8"	0.025	0
"1934-21-0"	0.0285714285714286	0
"23779-32-0"	0.025	0
"420-04-2"	0.025	0
"24602-86-6"	0.025	1
"NOCAS_48507"	0.0285714285714286	0
"140-10-3"	0.025	0
"77-93-0"	0.025	0
"2392-39-4"	0.75	0
"56-95-1"	0	0
"142-19-8"	0.025	0
"78-98-8"	0.025	0
"319-86-8"	0.025	0
"140-11-4"	0.025	0
"59-40-5"	0.0285714285714286	0
"43121-43-3"	0.111111111111111	0
"111-27-3"	0.025	0
"103-26-4"	0.025	0
"111-11-5"	0.025	0
"118-75-2"	0.025	0
"15619-48-4"	1	0
"1609-47-8"	0.025	0
"57-74-9"	0.025	0
"214535-77-0"	0	1
"3277-26-7"	0.025	0
"28159-98-0"	0.0285714285714286	1
"5103-71-9"	0.025	0
"111-85-3"	0.025	0
"627-18-9"	0.025	0
"88-85-7"	0.0285714285714286	0
"140-08-9"	0.025	0
"2051-62-9"	0.0285714285714286	0
"2917-73-9"	0.023943661971831	0
"3025-30-7"	0.023943661971831	0
"599-64-4"	0.0909090909090909	0
"140-38-5"	0.0366492146596859	0
"110-05-4"	0.023943661971831	0
"615-20-3"	0.023943661971831	0
"427-51-0"	0.0526315789473684	0
"1825-21-4"	0.0585106382978723	0
"79-19-6"	0.023943661971831	0
"151-21-3"	0.023943661971831	0
"1134-23-2"	0.023943661971831	1
"35958-30-6"	0.0366492146596859	0
"1678-91-7"	0.023943661971831	0
"112-29-8"	0.023943661971831	0
"692-86-4"	0.023943661971831	0
"619-73-8"	0.0585106382978723	0
"50-22-6"	0.0526315789473684	0
"84-74-2"	0.0585106382978723	0
"69-74-9"	0.023943661971831	0
"510-15-6"	0.0585106382978723	0
"31519-22-9"	0.0585106382978723	0
"79983-71-4"	0.0585106382978723	0
"10265-92-6"	0.023943661971831	0
"57-09-0"	0.023943661971831	0
"108-74-7"	0.023943661971831	0
"104-45-0"	0.0366492146596859	0
"98-01-1"	0.023943661971831	0
"NOCAS_47325"	0.0819672131147541	0
"107071-66-9"	0.0819672131147541	0
"50471-44-8"	0.0585106382978723	0
"15972-60-8"	0.0366492146596859	0
"117-08-8"	0.0585106382978723	0
"13676-54-5"	1	0
"110-01-0"	0.023943661971831	0
"97-00-7"	0.0585106382978723	0
"532-32-1"	0.023943661971831	0
"2807-30-9"	0.023943661971831	0
"123122-55-4"	0.0819672131147541	0
"525-79-1"	0.197183098591549	0
"93-89-0"	0.023943661971831	0
"2492-26-4"	0.023943661971831	0
"62-74-8"	0.023943661971831	0
"56-53-1"	0.0909090909090909	1
"128639-02-1"	0.0585106382978723	1
"109-77-3"	0.023943661971831	0
"23422-53-9"	1	1
"13674-87-8"	0.023943661971831	0
"111-76-2"	0.023943661971831	0
"4638-48-6"	1	0
"91-64-5"	0.142857142857143	0
"630-56-8"	0.0526315789473684	0
"75980-60-8"	0.197183098591549	0
"4180-23-8"	0.0366492146596859	0
"112-55-0"	0.023943661971831	0
"445295-04-5"	0.0819672131147541	1
"64-10-8"	0.023943661971831	0
"135-20-6"	0.023943661971831	0
"2432-87-3"	0.023943661971831	0
"101-10-0"	0.0585106382978723	0
"93-16-3"	0.0366492146596859	1
"117718-60-2"	0.0585106382978723	0
"583-78-8"	0.0585106382978723	0
"187022-11-3"	0.0366492146596859	0
"97322-87-7"	0	0
"124378-77-4"	0.023943661971831	0
"957-51-7"	0.197183098591549	0
"289716-94-5"	0.0585106382978723	0
"51-28-5"	0	0
"16219-75-3"	0.023943661971831	0
"35045-02-4"	0.0585106382978723	0
"131-17-9"	0.0585106382978723	0
"181274-15-7"	0.0585106382978723	0
"56-55-3"	1	1
"23386-52-9"	0.023943661971831	0
"95-48-7"	0.875	0
"126-00-1"	0.0366492146596859	0
"107-98-2"	0.023943661971831	0
"105-60-2"	0.023943661971831	0
"625114-41-2"	0.0585106382978723	0
"104-72-3"	0.023943661971831	0
"108-46-3"	0.875	0
"541-73-1"	0.0585106382978723	0
"6843-66-9"	0	0
"106-36-5"	0.023943661971831	0
"1861-40-1"	0.0585106382978723	0
"79-16-3"	0.023943661971831	0
"87674-68-8"	0.0366492146596859	0
"51229-78-8"	0.023943661971831	0
"111-55-7"	0.023943661971831	0
"100-00-5"	0.0585106382978723	0
"2058-46-0"	0.0585106382978723	0
"97-54-1"	0.0366492146596859	1
"709-98-8"	0.0585106382978723	0
"335-76-2"	0.023943661971831	0
"460-00-4"	1	0
"57966-95-7"	0.023943661971831	0
"6789-88-4"	0.023943661971831	0
"57837-19-1"	0.0366492146596859	0
"101-37-1"	1	1
"3844-45-9"	0.0366492146596859	0
"2176-62-7"	0.0585106382978723	0
"1570-64-5"	0.875	1
"1569-60-4"	0.023943661971831	0
"80-07-9"	0.0585106382978723	0
"29836-26-8"	0.023943661971831	0
"101-84-8"	1	0
"141-43-5"	0.023943661971831	0
"58394-64-2"	0.023943661971831	0
"2114-11-6"	0.023943661971831	0
"298-07-7"	0.023943661971831	0
"5598-15-2"	0	0
"107-46-0"	0.023943661971831	0
"131983-72-7"	0.197183098591549	1
"13301-61-6"	0.0366492146596859	0
"50-35-1"	0.197183098591549	0
"99129-21-2"	0.023943661971831	0
"361343-19-3"	0.0819672131147541	0
"741-58-2"	0.023943661971831	0
"678-39-7"	0.023943661971831	0
"100-80-1"	0.0366492146596859	0
"52-01-7"	0.0526315789473684	0
"4602-84-0"	0.023943661971831	0
"50-81-7"	0.023943661971831	0
"68694-11-1"	0.0585106382978723	0
"87-90-1"	0.023943661971831	0
"78-77-3"	0.023943661971831	0
"41481-66-7"	0.0366492146596859	0
"249296-43-3"	0.197183098591549	0
"3194-55-6"	0.023943661971831	0
"122-18-9"	0.023943661971831	0
"75-86-5"	0.023943661971831	0
"141-93-5"	0.0366492146596859	0
"33089-61-1"	0.0366492146596859	0
"2104-64-5"	0.0585106382978723	1
"112-31-2"	0.023943661971831	0
"135-88-6"	0.197183098591549	1
"839-90-7"	0.023943661971831	0
"253450-09-8"	0.0819672131147541	0
"51632-16-7"	0.197183098591549	1
"84-15-1"	0.197183098591549	0
"100-25-4"	0.0585106382978723	0
"127-47-9"	0.023943661971831	0
"5977-14-0"	0.023943661971831	0
"1191914-21-2"	0.0819672131147541	0
"628-81-9"	0.023943661971831	0
"2996-92-1"	0.023943661971831	0
"2416-94-6"	0.0366492146596859	0
"111-70-6"	0.023943661971831	0
"78-51-3"	0.023943661971831	0
"2772-45-4"	0.0366492146596859	0
"1762-95-4"	0.023943661971831	0
"99-66-1"	0.023943661971831	0
"872-50-4"	0.023943661971831	0
"140-66-9"	0.0909090909090909	0
"88-30-2"	0.0585106382978723	0
"143-22-6"	0.023943661971831	0
"111-44-4"	0.023943661971831	0
"88-10-8"	0.023943661971831	0
"452-58-4"	1	0
"2078-54-8"	0.0841121495327103	0
"91-22-5"	0.0289256198347107	0
"538-75-0"	0.0289256198347107	0
"1072-15-7"	0.0289256198347107	0
"24157-81-1"	0.0749354005167959	0
"95737-68-1"	0.0555555555555556	1
"72-54-8"	0.0749354005167959	0
"2832-40-8"	0.0749354005167959	1
"107-07-3"	0.0289256198347107	0
"599-79-1"	0.0749354005167959	0
"1763-23-1"	0.0289256198347107	0
"55-98-1"	0.0289256198347107	0
"143-07-7"	0.0289256198347107	0
"361377-29-9"	0.894736842105263	0
"99-87-6"	0.0749354005167959	0
"109293-97-2"	0.0749354005167959	0
"51-05-8"	0.0749354005167959	0
"2008-41-5"	0.0289256198347107	0
"103-28-6"	0.0289256198347107	0
"93-53-8"	0.0289256198347107	0
"7492-66-2"	0.0289256198347107	0
"1582-09-8"	0.0749354005167959	0
"112-07-2"	0.0289256198347107	0
"2859-67-8"	0.0289256198347107	0
"102676-31-3"	0.894736842105263	0
"101-05-3"	0.0749354005167959	1
"NOCAS_47265"	0.0749354005167959	0
"111-82-0"	0.0289256198347107	0
"929-59-9"	0.0289256198347107	0
"140939-17-9"	0.0749354005167959	0
"29122-68-7"	0.0749354005167959	0
"86-98-6"	0	0
"106-50-3"	0.0749354005167959	1
"85-01-8"	0.75	0
"88-41-5"	0.0289256198347107	0
"108-11-2"	0.0289256198347107	0
"4584-46-7"	0.0289256198347107	0
"NOCAS_48522"	0.0749354005167959	0
"126-92-1"	0.0289256198347107	0
"4418-26-2"	0.0289256198347107	0
"22224-92-6"	0.75	0
"81-81-2"	0.0749354005167959	0
"61-82-5"	0.0289256198347107	0
"6055-19-2"	0.0289256198347107	0
"77-90-7"	0.0289256198347107	0
"5949-05-3"	0.0289256198347107	0
"3697-42-5"	0.0749354005167959	0
"99-99-0"	0.0749354005167959	0
"122-99-6"	0.0289256198347107	0
"1656-48-0"	0.0289256198347107	0
"139-88-8"	0.0289256198347107	0
"1646-87-3"	0.0289256198347107	0
"52-51-7"	0.0289256198347107	0
"87-41-2"	0.125	0
"15708-41-5"	0.0289256198347107	0
"3926-62-3"	0.0289256198347107	0
"108-01-0"	0.0289256198347107	0
"3120-74-9"	1	1
"68392-35-8"	0.0841121495327103	0
"102-96-5"	0.0289256198347107	0
"77-09-8"	0.0749354005167959	0
"3296-90-0"	0.0289256198347107	0
"57-11-4"	0.0289256198347107	0
"528-29-0"	0.0749354005167959	0
"7173-51-5"	0.0289256198347107	0
"51707-55-2"	0.894736842105263	0
"108-32-7"	0.0289256198347107	0
"138472-01-2"	0.0289256198347107	0
"NOCAS_47292"	0.0289256198347107	0
"973-21-7"	0.0749354005167959	0
"5405-41-4"	0.0289256198347107	0
"1929-82-4"	0.0749354005167959	0
"75-50-3"	0.0289256198347107	0
"10042-59-8"	0.0289256198347107	0
"626-64-2"	0.0289256198347107	0
"828-00-2"	0.0289256198347107	0
"83-67-0"	0.0289256198347107	0
"98886-44-3"	0.0289256198347107	0
"59-87-0"	0.0749354005167959	0
"97-77-8"	0.0289256198347107	0
"81334-34-1"	0.0749354005167959	0
"6359-82-6"	0.0749354005167959	0
"110-52-1"	0.0289256198347107	0
"5655-61-8"	0.0289256198347107	0
"94-26-8"	0.0749354005167959	0
"2465-27-2"	0.0689655172413793	0
"134002-60-1"	0.0555555555555556	0
"109-04-6"	0.0289256198347107	0
"213464-77-8"	0.0749354005167959	0
"118134-30-8"	0.0289256198347107	1
"196808-45-4"	0.0555555555555556	0
"1873-88-7"	0.0289256198347107	0
"5870-93-9"	0.0289256198347107	0
"54593-83-8"	0.0289256198347107	0
"90325-47-6"	0.0289256198347107	0
"1163-19-5"	0.0841121495327103	0
"91-59-8"	0.0289256198347107	1
"1760-24-3"	0.0289256198347107	0
"131-55-5"	0.0841121495327103	0
"105-87-3"	0.0289256198347107	0
"115-84-4"	0.0289256198347107	0
"4856-95-5"	0.0289256198347107	0
"57-13-6"	0.0289256198347107	0
"110-65-6"	0.0289256198347107	0
"107-41-5"	0.0289256198347107	0
"584-03-2"	0.0289256198347107	0
"16587-71-6"	0.0289256198347107	0
"99-65-0"	0	0
"1024-57-3"	0.0289256198347107	0
"106-58-1"	0.0289256198347107	0
"929601-09-2"	0	0
"105-67-9"	0.0841121495327103	1
"177785-47-6"	0.0289256198347107	0
"77-71-4"	0.0289256198347107	0
"106-49-0"	0.0749354005167959	0
"503-74-2"	0.0289256198347107	0
"643-28-7"	0.0749354005167959	0
"89-61-2"	0.0749354005167959	0
"606-20-2"	0	1
"6359-98-4"	0.0749354005167959	0
"119515-38-7"	0.0289256198347107	0
"5137-55-3"	0.0289256198347107	0
"53-19-0"	0.0749354005167959	0
"111-46-6"	0.0289256198347107	0
"112-70-9"	0.0289256198347107	0
"6728-26-3"	0.0289256198347107	0
"143201-11-0"	0.0841121495327103	0
"139340-56-0"	0.0749354005167959	0
"199171-88-5"	0.0749354005167959	1
"353280-07-6"	0.0749354005167959	1
"78-48-8"	0.0289256198347107	0
"770-35-4"	0.0289256198347107	0
"133-07-3"	0.0749354005167959	0
"3268-49-3"	0.0289256198347107	0
"588941-45-1"	0.0749354005167959	0
"123343-16-8"	0.0841121495327103	0
"78-69-3"	0.0289256198347107	0
"87-61-6"	0.0749354005167959	0
"330-55-2"	0.0749354005167959	0
"21087-64-9"	0.0749354005167959	0
"105-99-7"	0.0289256198347107	0
"97-59-6"	0.0289256198347107	0
"109-02-4"	0.0289256198347107	0
"120-21-8"	0.0841121495327103	1
"89415-87-2"	0.0289256198347107	0
"629-62-9"	0.0289256198347107	0
"82385-42-0"	0.0749354005167959	0
"120-55-8"	0.0749354005167959	0
"134-31-6"	0.0289256198347107	0
"129-06-6"	0.0749354005167959	0
"54-62-6"	0.0749354005167959	0
"577-11-7"	0.0289256198347107	0
"81406-37-3"	0.0749354005167959	0
"1120-36-1"	0.0289256198347107	0
"6153-64-6"	0.0749354005167959	0
"124-04-9"	0.0289256198347107	0
"121-91-5"	0	0
"106-44-5"	1	1
"61949-76-6"	0.0749354005167959	0
"84-75-3"	0.0363128491620112	0
"128-04-1"	0.0224403927068724	0
"77-47-4"	0.0224403927068724	0
"96-45-7"	0.0224403927068724	0
"136-60-7"	0.0224403927068724	0
"58846-77-8"	0.0224403927068724	0
"69806-50-4"	0.0363128491620112	0
"179465-71-5"	1	1
"1008-72-6"	0.0363128491620112	0
"41198-08-7"	0.136363636363636	1
"77-86-1"	0.0224403927068724	0
"123-77-3"	0.0224403927068724	0
"139-13-9"	0.0224403927068724	1
"52806-53-8"	0.0363128491620112	0
"122454-29-9"	0.0363128491620112	0
"331623-06-4"	0.027027027027027	0
"114-07-8"	0.0224403927068724	0
"6174-86-3"	0.0363128491620112	0
"107-75-5"	0.0224403927068724	0
"115-28-6"	0.0224403927068724	0
"1907-65-9"	0.0363128491620112	0
"462-95-3"	0.0224403927068724	0
"138261-41-3"	0.8	0
"2627-95-4"	0.0224403927068724	0
"219714-96-2"	0	0
"97-86-9"	0.0224403927068724	0
"115-86-6"	0.0833333333333333	1
"2702-72-9"	0	0
"94-18-8"	0	0
"145-73-3"	0.0224403927068724	0
"78-59-1"	0.0224403927068724	0
"106-24-1"	0.0224403927068724	0
"128-39-2"	0.0363128491620112	0
"122-62-3"	0.0224403927068724	0
"2642-71-9"	0.0224403927068724	1
"68-12-2"	0.0224403927068724	0
"111-31-9"	0.0224403927068724	0
"85-40-5"	0.0224403927068724	0
"18172-67-3"	0.0526315789473684	0
"105-31-7"	0.0224403927068724	0
"67-20-9"	0	0
"122-20-3"	0.0224403927068724	0
"NOCAS_47305"	0.027027027027027	0
"23128-74-7"	0.0363128491620112	0
"94-71-3"	0.0363128491620112	0
"88-72-2"	0.0363128491620112	0
"75-12-7"	0.0224403927068724	0
"56-75-7"	0	0
"77-40-7"	1	0
"69-65-8"	0.0224403927068724	0
"121-54-0"	0.136363636363636	0
"288-88-0"	0.0224403927068724	0
"16672-87-0"	0.0224403927068724	0
"90-94-8"	0.0363128491620112	0
"4422-95-1"	0.0363128491620112	0
"71283-80-2"	0.0833333333333333	0
"762-04-9"	0.0224403927068724	0
"141-32-2"	0.0224403927068724	0
"163520-33-0"	1	0
"1241-94-7"	0.0833333333333333	0
"57-41-0"	0	0
"498-81-7"	0.0224403927068724	0
"110-69-0"	0.0224403927068724	0
"25168-05-2"	0.0224403927068724	0
"139149-55-6"	0.027027027027027	0
"NOCAS_47255"	0.0363128491620112	0
"291305-06-1"	0.0363128491620112	0
"17804-35-2"	0.0224403927068724	0
"21739-91-3"	0.0363128491620112	1
"133-90-4"	0.0363128491620112	0
"221246-12-4"	0.0833333333333333	0
"135-57-9"	0.0833333333333333	1
"124-76-5"	0.0224403927068724	0
"20018-09-1"	0.0363128491620112	0
"111991-09-4"	0.0363128491620112	0
"18794-84-8"	0.0224403927068724	0
"14765-30-1"	0.0224403927068724	0
"868-57-5"	0.0224403927068724	0
"123-96-6"	0.0224403927068724	0
"2243-62-1"	0.909090909090909	1
"81-61-8"	0.0363128491620112	0
"4151-50-2"	0.0224403927068724	0
"95-65-8"	1	1
"NOCAS_48509"	0.8	0
"109-08-0"	0.0224403927068724	0
"78-70-6"	0.0224403927068724	0
"77-06-5"	0.0224403927068724	0
"112-35-6"	0.0224403927068724	0
"29232-93-7"	0.136363636363636	1
"138-86-3"	0.0224403927068724	0
"105-53-3"	0.0224403927068724	0
"707-61-9"	0.0224403927068724	0
"1638-22-8"	1	1
"686756-87-6"	0.027027027027027	1
"27138-31-4"	0.0666666666666667	0
"87-86-5"	0.0363128491620112	1
"93-15-2"	1	1
"6846-50-0"	0.0224403927068724	0
"5700-49-2"	0.0224403927068724	0
"924-16-3"	0.0224403927068724	0
"104-82-5"	0.0363128491620112	0
"88-18-6"	0.0363128491620112	0
"612-83-9"	0.909090909090909	1
"119-90-4"	0.909090909090909	1
"96-54-8"	0.0224403927068724	0
"72-33-3"	0.027027027027027	0
"34014-18-1"	0.0363128491620112	0
"173584-44-6"	1	0
"1634-78-2"	0.0224403927068724	0
"107-21-1"	0.0224403927068724	0
"148-24-3"	0.0224403927068724	0
"22248-79-9"	0.136363636363636	0
"16529-56-9"	0.0224403927068724	0
"56-37-1"	0.0224403927068724	0
"137-42-8"	0.0224403927068724	0
"2425-77-6"	0.0224403927068724	0
"99-55-8"	0.0363128491620112	0
"67-30-1"	0.0363128491620112	0
"142-04-1"	0.0224403927068724	0
"335-67-1"	0.0224403927068724	0
"556-67-2"	0.0224403927068724	0
"1885-38-7"	0.0224403927068724	0
"17754-90-4"	1	0
"3913-02-8"	0.0224403927068724	0
"821-48-7"	0.0224403927068724	0
"1942-71-8"	1	0
"93-76-5"	0	0
"122-19-0"	0.0224403927068724	0
"103055-07-8"	0.0363128491620112	0
"149-57-5"	0.0224403927068724	0
"548-62-9"	0.136363636363636	0
"50594-66-6"	0.0363128491620112	1
"5437-45-6"	0.0224403927068724	0
"5598-13-0"	0.136363636363636	1
"1469-48-3"	0.0224403927068724	0
"26530-20-1"	0.0224403927068724	0
"101-67-7"	0.0833333333333333	0
"106-23-0"	0.0224403927068724	0
"135410-20-7"	0.0363128491620112	0
"124495-18-7"	1	0
"80-46-6"	0.0363128491620112	1
"NOCAS_47379"	0.0833333333333333	0
"527-60-6"	1	0
"95-87-4"	0.0363128491620112	0
"57018-04-9"	0.136363636363636	0
"868-85-9"	0.0224403927068724	0
"108-48-5"	0.0363128491620112	0
"112-05-0"	0.0224403927068724	1
"59-05-2"	0	0
"112-49-2"	0.0224403927068724	0
"101-21-3"	0.0363128491620112	1
"4707-47-5"	1	1
"1156-19-0"	0.0363128491620112	0
"90-72-2"	0.0363128491620112	0
"616-45-5"	0.0224403927068724	0
"2016-57-1"	0.0224403927068724	0
"126833-17-8"	0.0363128491620112	0
"72-55-9"	0.0363128491620112	0
"78-63-7"	0.0224403927068724	0
"2231-57-4"	0.0303448275862069	0
"1918-02-1"	0.072	0
"10081-67-1"	0	0
"66-27-3"	0.0303448275862069	0
"23031-36-9"	0.0303448275862069	1
"126-30-7"	0.0303448275862069	0
"51-79-6"	0.0303448275862069	0
"89-87-2"	0.0498338870431894	0
"128-95-0"	0.9	1
"108-59-8"	0.0303448275862069	0
"116-17-6"	0.0303448275862069	0
"154-42-7"	0.0303448275862069	0
"120-82-1"	0.072	0
"104-87-0"	0.0498338870431894	0
"101-77-9"	0.9	1
"532-27-4"	0.0303448275862069	0
"643-79-8"	0.0498338870431894	0
"133-06-2"	0.0303448275862069	0
"489-01-0"	0.107142857142857	0
"77-83-8"	0.0303448275862069	0
"375-85-9"	0.0303448275862069	0
"126-11-4"	0.0303448275862069	0
"67747-09-5"	0.0869565217391304	0
"134-32-7"	0.0303448275862069	0
"5902-51-2"	0.0498338870431894	0
"95-53-4"	0.072	0
"83657-24-3"	0.072	0
"2634-33-5"	0.0303448275862069	0
"120-12-7"	0.0303448275862069	1
"101-42-8"	0.0303448275862069	0
"140-56-7"	0.0498338870431894	0
"23726-91-2"	0.0303448275862069	0
"112-27-6"	0.0303448275862069	0
"619-50-1"	0.0498338870431894	0
"29420-49-3"	0.0303448275862069	0
"124-94-7"	0.0303448275862069	1
"1095-90-5"	0.072	0
"1120-04-3"	0.0303448275862069	0
"95-54-5"	0.072	1
"6175-45-7"	0.0303448275862069	0
"69327-76-0"	0.0303448275862069	0
"94-82-6"	0.072	0
"142-16-5"	0.0303448275862069	0
"375-95-1"	0.0303448275862069	0
"10416-59-8"	0.0303448275862069	0
"55283-68-6"	0.0498338870431894	0
"NOCAS_48518"	0.0498338870431894	0
"69-09-0"	0	0
"52-68-6"	0.0303448275862069	0
"626-60-8"	0.0303448275862069	0
"16752-77-5"	0.0303448275862069	0
"132-64-9"	0.0303448275862069	0
"32388-55-9"	0.0303448275862069	0
"13194-48-4"	0.0303448275862069	1
"330-54-1"	0.0498338870431894	0
"108-95-2"	0.0303448275862069	0
"112-12-9"	0.0303448275862069	0
"1752-30-3"	0.0303448275862069	0
"129-17-9"	0.0498338870431894	0
"111-49-9"	0.0303448275862069	0
"621-64-7"	0.0303448275862069	0
"108-89-4"	0.0303448275862069	0
"96-23-1"	0.0303448275862069	0
"106-27-4"	0.0303448275862069	0
"112-60-7"	0.0303448275862069	0
"79-14-1"	0.0303448275862069	0
"103-11-7"	0.0303448275862069	0
"53112-28-0"	0.0498338870431894	0
"1646-88-4"	0.0303448275862069	0
"556-52-5"	0.0303448275862069	0
"NOCAS_47248"	1	1
"188425-85-6"	0	0
"5888-33-5"	0.0303448275862069	0
"51-52-5"	0.0303448275862069	0
"126-75-0"	0.0303448275862069	0
"58-89-9"	0.0303448275862069	0
"142-92-7"	0.0303448275862069	0
"90-30-2"	0.857142857142857	0
"61-73-4"	0.0869565217391304	0
"13048-33-4"	0.0303448275862069	0
"580-51-8"	0.857142857142857	1
"169590-42-5"	0	0
"51235-04-2"	0.0303448275862069	0
"99-85-4"	0.0303448275862069	0
"58-86-6"	0.0303448275862069	0
"609-23-4"	0	0
"444610-91-7"	0	0
"80-26-2"	0.0303448275862069	0
"122-01-0"	1	0
"732-11-6"	0.833333333333333	0
"124-05-0"	0.0303448275862069	0
"2058-94-8"	0.0303448275862069	0
"68-26-8"	0.0303448275862069	0
"51-30-9"	0.107142857142857	0
"66441-23-4"	0.0498338870431894	0
"80-15-9"	0.0303448275862069	0
"563-12-2"	0.0303448275862069	1
"57-55-6"	0.0303448275862069	0
"473-55-2"	0.0303448275862069	0
"10094-34-5"	0.0303448275862069	0
"25606-41-1"	0.0303448275862069	0
"622-45-7"	0.0303448275862069	0
"130-14-3"	0.0303448275862069	0
"142-62-1"	0.0303448275862069	0
"6379-73-3"	0.072	0
"3648-21-3"	0.0498338870431894	0
